,CROPS,SOIL,SOIL_PH,CROP_DURATION,WATERSOURCE,TEMP,WATER_REQUIRED,RELATIVE_HUMIDITY
12027,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.96,1078.0,91.4
12028,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12029,niger,"Loams, silt loams, clay loams, or silty clay loams",5.8,80.0,rainfed,15.04,1067.0,97.44
12030,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.31,1086.0,90.82
12031,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12032,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.49,1253.0,99.71
12033,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12034,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.86,1078.0,91.59
12035,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.05,1084.0,91.3
12036,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.43,1073.0,92.63
12037,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.67,1092.0,89.93
12038,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12039,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1278.0,99.71
12040,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,16.03,1120.0,95.61
12041,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1264.0,99.71
12042,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12043,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.49,1277.0,99.71
12044,niger,"Loams, silt loams, clay loams, or silty clay loams",6.4,80.0,rainfed,13.7,1233.0,99.04
12045,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.98,1080.0,91.23
12046,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12047,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.31,1086.0,91.03
12048,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1244.0,99.71
12049,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,17.57,1099.0,93.33
12050,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12051,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1283.0,99.71
12052,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12053,niger,"Loams, silt loams, clay loams, or silty clay loams",7.0,80.0,rainfed,13.67,1174.0,99.68
12054,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12055,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.78,1097.0,89.02
12056,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12057,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,14.18,1172.0,99.44
12058,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12059,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.01,1093.0,88.44
12060,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12061,niger,"Loams, silt loams, clay loams, or silty clay loams",7.1,80.0,rainfed,13.63,1179.0,99.69
12062,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.42,1087.0,89.95
12063,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12064,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.55,1185.0,99.71
12065,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1283.0,99.71
12066,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12067,niger,"Loams, silt loams, clay loams, or silty clay loams",6.2,80.0,rainfed,13.53,1266.0,99.7
12068,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12069,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.17,1107.0,91.46
12070,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12071,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.95,1093.0,88.68
12072,niger,"Loams, silt loams, clay loams, or silty clay loams",6.2,80.0,rainfed,18.36,1105.0,90.85
12073,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12074,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12075,niger,"Loams, silt loams, clay loams, or silty clay loams",6.4,80.0,rainfed,15.63,1122.0,97.95
12076,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.75,1075.0,91.87
12077,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.54,1219.0,99.71
12078,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,17.94,1098.0,92.23
12079,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.6,1072.0,92.06
12080,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1262.0,99.71
12081,niger,"Loams, silt loams, clay loams, or silty clay loams",7.1,80.0,rainfed,13.96,1175.0,99.63
12082,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12083,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.85,1077.0,91.68
12084,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12085,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.41,1076.0,92.81
12086,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.42
12087,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,19.03,1094.0,88.56
12088,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,16.44,1085.0,94.84
12089,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12090,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1279.0,99.71
12091,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12092,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,17.17,1067.0,93.29
12093,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,15.35,1085.0,98.09
12094,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,15.39,1165.0,95.29
12095,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,15.28,1097.0,97.38
12096,niger,"Loams, silt loams, clay loams, or silty clay loams",6.3,80.0,rainfed,14.78,1196.0,97.89
12097,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.79,1091.0,89.3
12098,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.4,1085.0,90.5
12099,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.81,1151.0,99.64
12100,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1267.0,99.71
12101,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1285.0,99.71
12102,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12103,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,16.25,1095.0,96.59
12104,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12105,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12106,niger,"Loams, silt loams, clay loams, or silty clay loams",6.9,80.0,rainfed,13.97,1158.0,99.57
12107,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1273.0,99.71
12108,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.68,1079.0,92.12
12109,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.36,1084.0,90.55
12110,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12111,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,15.46,1130.0,97.23
12112,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1287.0,99.71
12113,niger,"Loams, silt loams, clay loams, or silty clay loams",6.3,80.0,rainfed,17.5,1113.0,93.02
12114,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.19,1081.0,90.94
12115,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,15.49,1140.0,98.99
12116,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.94,1093.0,88.66
12117,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1285.0,99.71
12118,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.91,1077.0,91.5
12119,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.62,1100.0,93.83
12120,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.96,1093.0,88.65
12121,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.66,1073.0,91.94
12122,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.23,1065.0,92.72
12123,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1264.0,99.71
12124,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.68,1121.0,92.32
12125,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.19,1081.0,90.94
12126,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.62,1101.0,90.07
12127,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12128,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,16.71,1080.0,93.79
12129,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12130,niger,"Loams, silt loams, clay loams, or silty clay loams",6.6,80.0,rainfed,16.64,1128.0,96.35
12131,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.79,1079.0,92.06
12132,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1250.0,99.71
12133,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,18.75,1096.0,89.8
12134,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.36,1084.0,90.54
12135,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,16.85,1099.0,94.69
12136,niger,"Loams, silt loams, clay loams, or silty clay loams",6.2,80.0,rainfed,18.39,1105.0,91.17
12137,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12138,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,18.05,1099.0,91.3
12139,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.97,1096.0,88.93
12140,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12141,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,19.04,1094.0,88.52
12142,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1256.0,99.71
12143,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12144,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.02,1094.0,88.39
12145,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12146,niger,"Loams, silt loams, clay loams, or silty clay loams",6.2,80.0,rainfed,15.89,1170.0,98.55
12147,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1279.0,99.71
12148,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.58,1175.0,99.7
12149,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.02,1094.0,88.41
12150,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12151,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.53,1086.0,90.09
12152,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12153,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12154,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12155,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,14.83,1136.0,97.27
12156,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12157,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12158,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,17.3,1101.0,93.6
12159,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1263.0,99.71
12160,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.52,1167.0,99.71
12161,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,17.15,1151.0,95.95
12162,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1267.0,99.71
12163,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,16.38,1113.0,96.3
12164,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.03,1097.0,91.55
12165,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.75,1074.0,91.92
12166,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,16.69,1064.0,94.17
12167,niger,"Loams, silt loams, clay loams, or silty clay loams",6.3,80.0,rainfed,13.87,1222.0,99.69
12168,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.55,1226.0,99.71
12169,niger,"Loams, silt loams, clay loams, or silty clay loams",6.7,80.0,rainfed,14.53,1120.0,99.05
12170,niger,"Loams, silt loams, clay loams, or silty clay loams",5.8,80.0,rainfed,15.54,1039.0,95.87
12171,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12172,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1200.0,99.71
12173,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12174,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.88,1076.0,91.55
12175,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12176,niger,"Loams, silt loams, clay loams, or silty clay loams",7.1,80.0,rainfed,13.56,1208.0,99.7
12177,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12178,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,19.03,1093.0,88.78
12179,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1278.0,99.71
12180,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.63,1073.0,91.99
12181,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12182,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.99,1096.0,89.0
12183,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1215.0,99.71
12184,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.75,1090.0,89.49
12185,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12186,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.0,1128.0,93.27
12187,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.72,1091.0,89.26
12188,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12189,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,15.67,1150.0,98.63
12190,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.57,1191.0,99.7
12191,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,15.93,1146.0,94.62
12192,niger,"Loams, silt loams, clay loams, or silty clay loams",7.0,80.0,rainfed,13.98,1153.0,99.55
12193,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12194,niger,"Loams, silt loams, clay loams, or silty clay loams",6.8,80.0,rainfed,14.0,1164.0,99.56
12195,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.79,1093.0,89.83
12196,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.97,1093.0,88.57
12197,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12198,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1272.0,99.71
12199,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,16.51,1079.0,95.05
12200,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.95,1095.0,88.5
12201,niger,"Loams, silt loams, clay loams, or silty clay loams",6.9,80.0,rainfed,13.89,1189.0,99.63
12202,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12203,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.49,1259.0,99.71
12204,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1259.0,99.71
12205,niger,"Loams, silt loams, clay loams, or silty clay loams",6.9,80.0,rainfed,14.66,1141.0,99.07
12206,niger,"Loams, silt loams, clay loams, or silty clay loams",6.3,80.0,rainfed,16.46,1147.0,97.31
12207,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.86,1092.0,88.89
12208,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12209,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1266.0,99.71
12210,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1276.0,99.71
12211,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1281.0,99.71
12212,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1280.0,99.71
12213,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.62,1072.0,92.02
12214,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1249.0,99.71
12215,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.76,1090.0,89.36
12216,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,16.55,1146.0,97.02
12217,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.98,1093.0,89.22
12218,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.87,1091.0,92.18
12219,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12220,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1251.0,99.71
12221,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.0,1095.0,88.68
12222,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,17.01,1063.0,93.26
12223,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1283.0,99.71
12224,niger,"Loams, silt loams, clay loams, or silty clay loams",6.2,80.0,rainfed,16.5,1145.0,94.37
12225,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1276.0,99.71
12226,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.08,1096.0,91.87
12227,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,18.21,1089.0,90.94
12228,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1258.0,99.71
12229,niger,"Loams, silt loams, clay loams, or silty clay loams",7.1,80.0,rainfed,13.92,1164.0,99.58
12230,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.53,1254.0,99.71
12231,niger,"Loams, silt loams, clay loams, or silty clay loams",7.0,80.0,rainfed,14.23,1137.0,99.32
12232,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.5,1088.0,90.09
12233,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12234,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.76,1092.0,89.31
12235,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12236,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.59,1174.0,99.69
12237,niger,"Loams, silt loams, clay loams, or silty clay loams",6.3,80.0,rainfed,13.69,1240.0,99.7
12238,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1273.0,99.71
12239,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,14.21,1111.0,98.35
12240,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.27,1067.0,92.69
12241,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,14.71,1118.0,97.51
12242,niger,"Loams, silt loams, clay loams, or silty clay loams",6.4,80.0,rainfed,16.73,1121.0,95.6
12243,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.27,1097.0,91.08
12244,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,19.02,1095.0,88.65
12245,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1095.0,88.52
12246,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1283.0,99.71
12247,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.82,1092.0,88.99
12248,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.92,1092.0,88.78
12249,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,16.95,1058.0,93.2
12250,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,15.67,1044.0,95.88
12251,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12252,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.78,1075.0,91.74
12253,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.78,1148.0,99.64
12254,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1287.0,99.71
12255,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1287.0,99.71
12256,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.75,1090.0,89.37
12257,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12258,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,18.98,1093.0,88.59
12259,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1280.0,99.71
12260,niger,"Loams, silt loams, clay loams, or silty clay loams",6.3,80.0,rainfed,14.79,1196.0,97.24
12261,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1283.0,99.71
12262,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12263,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.28,1089.0,90.72
12264,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12265,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,17.03,1102.0,93.46
12266,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12267,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.36,1109.0,91.61
12268,niger,"Loams, silt loams, clay loams, or silty clay loams",7.2,80.0,rainfed,13.48,1284.0,99.71
12269,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12270,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12271,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.63,1088.0,89.76
12272,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12273,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12274,niger,"Loams, silt loams, clay loams, or silty clay loams",6.0,80.0,rainfed,18.37,1084.0,90.53
12275,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12276,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.03,1094.0,88.38
12277,niger,"Loams, silt loams, clay loams, or silty clay loams",5.9,80.0,rainfed,18.48,1088.0,90.62
12278,niger,"Loams, silt loams, clay loams, or silty clay loams",6.1,80.0,rainfed,19.01,1096.0,88.72
12279,niger,"Loams, silt loams, clay loams, or silty clay loams",7.1,80.0,rainfed,14.49,1164.0,99.44
